t,MV,PV,DV
5.820000000000000000e+02,7.744443559594778037e+01,5.206000000000000227e+01,5.000000000000000000e+01
5.830000000000000000e+02,7.629752396801957559e+01,5.215999999999999659e+01,5.000000000000000000e+01
5.840000000000000000e+02,7.673719059732394498e+01,5.215999999999999659e+01,5.000000000000000000e+01
5.850000000000000000e+02,7.712140308762538154e+01,5.215999999999999659e+01,5.000000000000000000e+01
5.860000000000000000e+02,7.650825778057462401e+01,5.221999999999999886e+01,5.000000000000000000e+01
5.870000000000000000e+02,7.429883082072129241e+01,5.238000000000000256e+01,5.000000000000000000e+01
5.880000000000000000e+02,7.309128366584047853e+01,5.247999999999999687e+01,5.000000000000000000e+01
5.890000000000000000e+02,7.347961294646145802e+01,5.247999999999999687e+01,5.000000000000000000e+01
5.900000000000000000e+02,7.286208431293323429e+01,5.253999999999999915e+01,5.000000000000000000e+01
5.910000000000000000e+02,7.000401285522124795e+01,5.274000000000000199e+01,5.000000000000000000e+01
5.920000000000000000e+02,6.943829377498975930e+01,5.279999999999999716e+01,5.000000000000000000e+01
5.930000000000000000e+02,6.980229146876592949e+01,5.279999999999999716e+01,5.000000000000000000e+01
5.940000000000000000e+02,7.011689684860887439e+01,5.279999999999999716e+01,5.000000000000000000e+01
5.950000000000000000e+02,6.927901569393817738e+01,5.286999999999999744e+01,5.000000000000000000e+01
5.960000000000000000e+02,6.956464129069053115e+01,5.286999999999999744e+01,5.000000000000000000e+01
5.970000000000000000e+02,6.774698789028941803e+01,5.300000000000000000e+01,5.000000000000000000e+01
5.980000000000000000e+02,6.660699618796684263e+01,5.309000000000000341e+01,5.000000000000000000e+01
5.990000000000000000e+02,6.627157499639754690e+01,5.313000000000000256e+01,5.000000000000000000e+01
6.000000000000000000e+02,6.655378362491794064e+01,5.313000000000000256e+01,6.000000000000000000e+01
6.010000000000000000e+02,6.424909243163861561e+01,5.328999999999999915e+01,6.000000000000000000e+01
6.020000000000000000e+02,6.247293867060685102e+01,5.342000000000000171e+01,6.000000000000000000e+01
6.030000000000000000e+02,6.231051468546785088e+01,5.345000000000000284e+01,6.000000000000000000e+01
6.040000000000000000e+02,6.163306111991317238e+01,5.350999999999999801e+01,6.000000000000000000e+01
6.050000000000000000e+02,6.189968752460291057e+01,5.350999999999999801e+01,6.000000000000000000e+01
6.060000000000000000e+02,6.212733683852765409e+01,5.350999999999999801e+01,6.000000000000000000e+01
6.070000000000000000e+02,5.913623529567396986e+01,5.371000000000000085e+01,6.000000000000000000e+01
6.080000000000000000e+02,5.893028894140213225e+01,5.374000000000000199e+01,6.000000000000000000e+01
6.090000000000000000e+02,5.868601675020412500e+01,5.377000000000000313e+01,6.000000000000000000e+01
6.100000000000000000e+02,5.841900867255054663e+01,5.379999999999999716e+01,6.000000000000000000e+01
6.110000000000000000e+02,5.861158171721835686e+01,5.379999999999999716e+01,6.000000000000000000e+01
6.120000000000000000e+02,5.718004867091379850e+01,5.389999999999999858e+01,6.000000000000000000e+01
6.130000000000000000e+02,5.641222414322307799e+01,5.396000000000000085e+01,6.000000000000000000e+01
6.140000000000000000e+02,5.596065366173166211e+01,5.400000000000000000e+01,6.000000000000000000e+01
6.150000000000000000e+02,5.565552073702304625e+01,5.403000000000000114e+01,6.000000000000000000e+01
6.160000000000000000e+02,5.533499601352183106e+01,5.406000000000000227e+01,6.000000000000000000e+01
6.170000000000000000e+02,5.500233565609536157e+01,5.409000000000000341e+01,6.000000000000000000e+01
6.180000000000000000e+02,5.513848414077018845e+01,5.409000000000000341e+01,6.000000000000000000e+01
6.190000000000000000e+02,5.525253750463261326e+01,5.409000000000000341e+01,6.000000000000000000e+01
6.200000000000000000e+02,5.279792522440160241e+01,5.425000000000000000e+01,6.000000000000000000e+01
6.210000000000000000e+02,5.232054731958297111e+01,5.428999999999999915e+01,6.000000000000000000e+01
6.220000000000000000e+02,5.103102769678785933e+01,5.438000000000000256e+01,6.000000000000000000e+01
6.230000000000000000e+02,5.071041171593109453e+01,5.440999999999999659e+01,6.000000000000000000e+01
6.240000000000000000e+02,5.084648340151335333e+01,5.440999999999999659e+01,6.000000000000000000e+01
6.250000000000000000e+02,5.095172442610184049e+01,5.440999999999999659e+01,6.000000000000000000e+01
6.260000000000000000e+02,5.103440758651838394e+01,5.440999999999999659e+01,6.000000000000000000e+01
6.270000000000000000e+02,4.998386907465640405e+01,5.447999999999999687e+01,6.000000000000000000e+01
6.280000000000000000e+02,4.959204776860449471e+01,5.450999999999999801e+01,6.000000000000000000e+01
6.290000000000000000e+02,4.600415357467740307e+01,5.474000000000000199e+01,6.000000000000000000e+01
6.300000000000000000e+02,4.681224054384131961e+01,5.470000000000000284e+01,6.000000000000000000e+01
6.310000000000000000e+02,4.627653737116084898e+01,5.474000000000000199e+01,6.000000000000000000e+01
6.320000000000000000e+02,4.636817392627090584e+01,5.474000000000000199e+01,6.000000000000000000e+01
6.330000000000000000e+02,4.643219043870884377e+01,5.474000000000000199e+01,6.000000000000000000e+01
6.340000000000000000e+02,4.599746103435229827e+01,5.477000000000000313e+01,6.000000000000000000e+01
6.350000000000000000e+02,4.556202561672287743e+01,5.479999999999999716e+01,6.000000000000000000e+01
6.360000000000000000e+02,4.305143832140655036e+01,5.496000000000000085e+01,6.000000000000000000e+01
6.370000000000000000e+02,4.458810294744976943e+01,5.486999999999999744e+01,6.000000000000000000e+01
6.380000000000000000e+02,4.317524049261449193e+01,5.496000000000000085e+01,6.000000000000000000e+01
6.390000000000000000e+02,4.163254844797040022e+01,5.506000000000000227e+01,6.000000000000000000e+01
6.400000000000000000e+02,4.170913710877362490e+01,5.506000000000000227e+01,6.000000000000000000e+01
6.410000000000000000e+02,4.175388045631065381e+01,5.506000000000000227e+01,6.000000000000000000e+01
6.420000000000000000e+02,4.289210252890080000e+01,5.499000000000000199e+01,6.000000000000000000e+01
6.430000000000000000e+02,4.174726394399641549e+01,5.506000000000000227e+01,6.000000000000000000e+01
6.440000000000000000e+02,4.175017946597687768e+01,5.506000000000000227e+01,6.000000000000000000e+01
6.450000000000000000e+02,4.078398357669509267e+01,5.511999999999999744e+01,6.000000000000000000e+01
6.460000000000000000e+02,4.175144338231736185e+01,5.506000000000000227e+01,6.000000000000000000e+01
6.470000000000000000e+02,4.076095196707805712e+01,5.511999999999999744e+01,6.000000000000000000e+01
6.480000000000000000e+02,4.075349885519347026e+01,5.511999999999999744e+01,6.000000000000000000e+01
6.490000000000000000e+02,3.818286032596775925e+01,5.528000000000000114e+01,6.000000000000000000e+01
6.500000000000000000e+02,3.759361009825712330e+01,5.532000000000000028e+01,6.000000000000000000e+01
6.510000000000000000e+02,3.970494107983967069e+01,5.518999999999999773e+01,6.000000000000000000e+01
6.520000000000000000e+02,3.821786463891259444e+01,5.528000000000000114e+01,6.000000000000000000e+01
6.530000000000000000e+02,3.613429669808318323e+01,5.540999999999999659e+01,6.000000000000000000e+01
6.540000000000000000e+02,3.712848641829680929e+01,5.535000000000000142e+01,6.000000000000000000e+01
6.550000000000000000e+02,3.758594644430313281e+01,5.532000000000000028e+01,6.000000000000000000e+01
6.560000000000000000e+02,3.817615835019680759e+01,5.528000000000000114e+01,6.000000000000000000e+01
6.570000000000000000e+02,3.698815261977904356e+01,5.535000000000000142e+01,6.000000000000000000e+01
6.580000000000000000e+02,3.695225217189693723e+01,5.535000000000000142e+01,6.000000000000000000e+01
6.590000000000000000e+02,3.690759323033997674e+01,5.535000000000000142e+01,6.000000000000000000e+01
6.600000000000000000e+02,3.733512523611967993e+01,5.532000000000000028e+01,6.000000000000000000e+01
6.610000000000000000e+02,4.093442798312853625e+01,5.509000000000000341e+01,6.000000000000000000e+01
6.620000000000000000e+02,3.772706484400397642e+01,5.528000000000000114e+01,6.000000000000000000e+01
6.630000000000000000e+02,4.070641598275000916e+01,5.509000000000000341e+01,6.000000000000000000e+01
6.640000000000000000e+02,4.008422573263619171e+01,5.511999999999999744e+01,6.000000000000000000e+01
6.650000000000000000e+02,4.093850521626086447e+01,5.506000000000000227e+01,6.000000000000000000e+01
6.660000000000000000e+02,4.082230053187348773e+01,5.506000000000000227e+01,6.000000000000000000e+01
6.670000000000000000e+02,4.072591315680136148e+01,5.506000000000000227e+01,6.000000000000000000e+01
6.680000000000000000e+02,4.064388496097947012e+01,5.506000000000000227e+01,6.000000000000000000e+01
6.690000000000000000e+02,4.057226023861665709e+01,5.506000000000000227e+01,6.000000000000000000e+01
6.700000000000000000e+02,4.050817267087122531e+01,5.506000000000000227e+01,6.000000000000000000e+01
6.710000000000000000e+02,4.044954582094763396e+01,5.506000000000000227e+01,6.000000000000000000e+01
6.720000000000000000e+02,4.039487595520979824e+01,5.506000000000000227e+01,6.000000000000000000e+01
6.730000000000000000e+02,4.034307456152846783e+01,5.506000000000000227e+01,6.000000000000000000e+01
6.740000000000000000e+02,4.141002470888853537e+01,5.499000000000000199e+01,6.000000000000000000e+01
6.750000000000000000e+02,4.069091103575203761e+01,5.503000000000000114e+01,6.000000000000000000e+01
6.760000000000000000e+02,4.271418896841475288e+01,5.489999999999999858e+01,6.000000000000000000e+01
6.770000000000000000e+02,4.260515990968680455e+01,5.489999999999999858e+01,6.000000000000000000e+01
6.780000000000000000e+02,4.459146385772367438e+01,5.477000000000000313e+01,6.000000000000000000e+01
6.790000000000000000e+02,4.445863417521594130e+01,5.477000000000000313e+01,6.000000000000000000e+01
6.800000000000000000e+02,4.483544932431333052e+01,5.474000000000000199e+01,6.000000000000000000e+01
6.810000000000000000e+02,4.474217431939928247e+01,5.474000000000000199e+01,6.000000000000000000e+01
6.820000000000000000e+02,4.466981531835303798e+01,5.474000000000000199e+01,6.000000000000000000e+01
6.830000000000000000e+02,4.461263811095130905e+01,5.474000000000000199e+01,6.000000000000000000e+01
6.840000000000000000e+02,4.456648593022758575e+01,5.474000000000000199e+01,6.000000000000000000e+01
6.850000000000000000e+02,4.452834581933017688e+01,5.474000000000000199e+01,6.000000000000000000e+01
6.860000000000000000e+02,4.449603419125082837e+01,5.474000000000000199e+01,6.000000000000000000e+01
6.870000000000000000e+02,4.446796881916529998e+01,5.474000000000000199e+01,6.000000000000000000e+01
6.880000000000000000e+02,4.444300350040172987e+01,5.474000000000000199e+01,6.000000000000000000e+01
6.890000000000000000e+02,4.442030816707205076e+01,5.474000000000000199e+01,6.000000000000000000e+01
6.900000000000000000e+02,4.439928195153180468e+01,5.474000000000000199e+01,6.000000000000000000e+01
6.910000000000000000e+02,4.437949014843176343e+01,5.474000000000000199e+01,6.000000000000000000e+01
6.920000000000000000e+02,4.436061850493856440e+01,5.474000000000000199e+01,6.000000000000000000e+01
6.930000000000000000e+02,4.338529388795200958e+01,5.479999999999999716e+01,6.000000000000000000e+01
6.940000000000000000e+02,4.227909519743579381e+01,5.486999999999999744e+01,6.000000000000000000e+01
6.950000000000000000e+02,4.295177270300845862e+01,5.482999999999999829e+01,6.000000000000000000e+01
6.960000000000000000e+02,4.342926946567988011e+01,5.479999999999999716e+01,6.000000000000000000e+01
6.970000000000000000e+02,4.436512093256091305e+01,5.474000000000000199e+01,6.000000000000000000e+01
6.980000000000000000e+02,4.383725265030404472e+01,5.477000000000000313e+01,6.000000000000000000e+01
6.990000000000000000e+02,4.428982007956364697e+01,5.474000000000000199e+01,6.000000000000000000e+01
7.000000000000000000e+02,4.377334932732044592e+01,5.477000000000000313e+01,6.000000000000000000e+01
7.010000000000000000e+02,4.423424527381055782e+01,5.474000000000000199e+01,6.000000000000000000e+01
7.020000000000000000e+02,4.420245201596841156e+01,5.474000000000000199e+01,6.000000000000000000e+01
7.030000000000000000e+02,4.417520738535063884e+01,5.474000000000000199e+01,6.000000000000000000e+01
7.040000000000000000e+02,4.415129521415191505e+01,5.474000000000000199e+01,6.000000000000000000e+01
7.050000000000000000e+02,4.524650474217928320e+01,5.467000000000000171e+01,6.000000000000000000e+01
7.060000000000000000e+02,4.407737824938998727e+01,5.474000000000000199e+01,6.000000000000000000e+01
7.070000000000000000e+02,4.406970956589533728e+01,5.474000000000000199e+01,6.000000000000000000e+01
7.080000000000000000e+02,4.469823187386731433e+01,5.470000000000000284e+01,6.000000000000000000e+01
7.090000000000000000e+02,4.514713692251212507e+01,5.467000000000000171e+01,6.000000000000000000e+01
7.100000000000000000e+02,4.399187333405650691e+01,5.474000000000000199e+01,6.000000000000000000e+01
7.110000000000000000e+02,4.511107535941680169e+01,5.467000000000000171e+01,6.000000000000000000e+01
7.120000000000000000e+02,4.603338481038946384e+01,5.460999999999999943e+01,6.000000000000000000e+01
7.130000000000000000e+02,4.597778822502432661e+01,5.460999999999999943e+01,6.000000000000000000e+01
7.140000000000000000e+02,4.497953293034277067e+01,5.467000000000000171e+01,6.000000000000000000e+01
7.150000000000000000e+02,4.545566213748611517e+01,5.464000000000000057e+01,6.000000000000000000e+01
7.160000000000000000e+02,4.495915931282801381e+01,5.467000000000000171e+01,6.000000000000000000e+01
7.170000000000000000e+02,4.384218106745610299e+01,5.474000000000000199e+01,6.000000000000000000e+01
7.180000000000000000e+02,4.451084559544572272e+01,5.470000000000000284e+01,6.000000000000000000e+01
7.190000000000000000e+02,4.451067475872699220e+01,5.470000000000000284e+01,6.000000000000000000e+01
7.200000000000000000e+02,4.291268008162376901e+01,5.479999999999999716e+01,6.000000000000000000e+01
7.210000000000000000e+02,4.391211305490396200e+01,5.474000000000000199e+01,6.000000000000000000e+01
7.220000000000000000e+02,4.390980802780740788e+01,5.474000000000000199e+01,6.000000000000000000e+01
7.230000000000000000e+02,4.390471171499277858e+01,5.474000000000000199e+01,6.000000000000000000e+01
7.240000000000000000e+02,4.453573036272887720e+01,5.470000000000000284e+01,6.000000000000000000e+01
7.250000000000000000e+02,4.450850856150830737e+01,5.470000000000000284e+01,6.000000000000000000e+01
7.260000000000000000e+02,4.384829312284011849e+01,5.474000000000000199e+01,6.000000000000000000e+01
7.270000000000000000e+02,4.448676281118745379e+01,5.470000000000000284e+01,6.000000000000000000e+01
7.280000000000000000e+02,4.494364337646274521e+01,5.467000000000000171e+01,6.000000000000000000e+01
7.290000000000000000e+02,4.379493067203696910e+01,5.474000000000000199e+01,6.000000000000000000e+01
7.300000000000000000e+02,4.747204529789338068e+01,5.450999999999999801e+01,6.000000000000000000e+01
7.310000000000000000e+02,4.481461194738978548e+01,5.467000000000000171e+01,6.000000000000000000e+01
7.320000000000000000e+02,4.481568130451112353e+01,5.467000000000000171e+01,6.000000000000000000e+01
7.330000000000000000e+02,4.481506649738069825e+01,5.467000000000000171e+01,6.000000000000000000e+01
7.340000000000000000e+02,4.688709012965953349e+01,5.453999999999999915e+01,6.000000000000000000e+01
7.350000000000000000e+02,4.682355732975941009e+01,5.453999999999999915e+01,6.000000000000000000e+01
7.360000000000000000e+02,4.725779299761129693e+01,5.450999999999999801e+01,6.000000000000000000e+01
7.370000000000000000e+02,4.817050372355575405e+01,5.445000000000000284e+01,6.000000000000000000e+01
7.380000000000000000e+02,4.875076825227164079e+01,5.440999999999999659e+01,6.000000000000000000e+01
7.390000000000000000e+02,4.869401879849812786e+01,5.440999999999999659e+01,6.000000000000000000e+01
7.400000000000000000e+02,4.865776650685675975e+01,5.440999999999999659e+01,6.000000000000000000e+01
7.410000000000000000e+02,4.911499376050807086e+01,5.438000000000000256e+01,6.000000000000000000e+01
7.420000000000000000e+02,4.909044000606188973e+01,5.438000000000000256e+01,6.000000000000000000e+01
7.430000000000000000e+02,4.859978148053632196e+01,5.440999999999999659e+01,6.000000000000000000e+01
7.440000000000000000e+02,4.861084092307406479e+01,5.440999999999999659e+01,6.000000000000000000e+01
7.450000000000000000e+02,4.862397560081880954e+01,5.440999999999999659e+01,6.000000000000000000e+01
7.460000000000000000e+02,4.863865839023368665e+01,5.440999999999999659e+01,6.000000000000000000e+01
7.470000000000000000e+02,4.865450703591330495e+01,5.440999999999999659e+01,6.000000000000000000e+01
7.480000000000000000e+02,4.914981741861890896e+01,5.438000000000000256e+01,6.000000000000000000e+01
7.490000000000000000e+02,5.058890120890742992e+01,5.428999999999999915e+01,6.000000000000000000e+01
7.500000000000000000e+02,4.440892098500626162e-15,5.411999999999999744e+01,6.000000000000000000e+01
7.510000000000000000e+02,1.878888105467557246e+00,5.428999999999999915e+01,6.000000000000000000e+01
7.520000000000000000e+02,6.186003126119116402e+00,5.421999999999999886e+01,6.000000000000000000e+01
7.530000000000000000e+02,8.723220925996761466e+00,5.418999999999999773e+01,6.000000000000000000e+01
7.540000000000000000e+02,1.157680625533735252e+01,5.409000000000000341e+01,6.000000000000000000e+01
7.550000000000000000e+02,1.174417510511356078e+01,5.411999999999999744e+01,6.000000000000000000e+01
7.560000000000000000e+02,1.248789283876126177e+01,5.409000000000000341e+01,6.000000000000000000e+01
7.570000000000000000e+02,1.244814009093349227e+01,5.409000000000000341e+01,6.000000000000000000e+01
7.580000000000000000e+02,1.220209010742080480e+01,5.409000000000000341e+01,6.000000000000000000e+01
7.590000000000000000e+02,1.180648982109133449e+01,5.409000000000000341e+01,6.000000000000000000e+01
7.600000000000000000e+02,1.130248819773687252e+01,5.409000000000000341e+01,6.000000000000000000e+01
7.610000000000000000e+02,1.071992360315971382e+01,5.409000000000000341e+01,6.000000000000000000e+01
7.620000000000000000e+02,1.008043271336649482e+01,5.409000000000000341e+01,6.000000000000000000e+01
7.630000000000000000e+02,9.399704887137065867e+00,5.409000000000000341e+01,6.000000000000000000e+01
7.640000000000000000e+02,8.689116885419862157e+00,5.409000000000000341e+01,6.000000000000000000e+01
7.650000000000000000e+02,7.956918259948674077e+00,5.409000000000000341e+01,6.000000000000000000e+01
7.660000000000000000e+02,7.209090917417838362e+00,5.409000000000000341e+01,6.000000000000000000e+01
7.670000000000000000e+02,6.928545511796342815e+00,5.406000000000000227e+01,6.000000000000000000e+01
7.680000000000000000e+02,7.104366856859416046e+00,5.400000000000000000e+01,6.000000000000000000e+01
7.690000000000000000e+02,5.815038296598199707e+00,5.403000000000000114e+01,6.000000000000000000e+01
7.700000000000000000e+02,7.578935650382459421e+00,5.386999999999999744e+01,6.000000000000000000e+01
7.710000000000000000e+02,5.759742008075654063e+00,5.392999999999999972e+01,6.000000000000000000e+01
7.720000000000000000e+02,7.503582061488284438e+00,5.377000000000000313e+01,6.000000000000000000e+01
7.730000000000000000e+02,6.629375161605892686e+00,5.377000000000000313e+01,6.000000000000000000e+01
7.740000000000000000e+02,5.786271910957731635e+00,5.377000000000000313e+01,6.000000000000000000e+01
7.750000000000000000e+02,4.487190542611959820e+00,5.379999999999999716e+01,6.000000000000000000e+01
7.760000000000000000e+02,4.175740654987670553e+00,5.377000000000000313e+01,6.000000000000000000e+01
7.770000000000000000e+02,3.379052428377412376e+00,5.377000000000000313e+01,6.000000000000000000e+01
7.780000000000000000e+02,2.592322465360298089e+00,5.377000000000000313e+01,6.000000000000000000e+01
7.790000000000000000e+02,1.812853694428568474e+00,5.377000000000000313e+01,6.000000000000000000e+01
7.800000000000000000e+02,1.038690232480401932e+00,5.377000000000000313e+01,6.000000000000000000e+01
7.810000000000000000e+02,2.684136545737079160e-01,5.377000000000000313e+01,6.000000000000000000e+01
7.820000000000000000e+02,4.581414507434109495e-01,5.371000000000000085e+01,6.000000000000000000e+01
7.830000000000000000e+02,1.738531142909785387e+00,5.357999999999999829e+01,6.000000000000000000e+01
7.840000000000000000e+02,2.011528354735954593e+00,5.350999999999999801e+01,6.000000000000000000e+01
7.850000000000000000e+02,1.162573217060645092e+00,5.350999999999999801e+01,6.000000000000000000e+01
7.860000000000000000e+02,1.301392727622347145e+00,5.345000000000000284e+01,6.000000000000000000e+01
7.870000000000000000e+02,4.771938982099603876e-01,5.345000000000000284e+01,6.000000000000000000e+01
7.880000000000000000e+02,-8.881784197001252323e-15,5.345000000000000284e+01,6.000000000000000000e+01
7.890000000000000000e+02,-9.769962616701377556e-15,5.345000000000000284e+01,6.000000000000000000e+01
7.900000000000000000e+02,-2.664535259100375697e-15,5.345000000000000284e+01,6.000000000000000000e+01
7.910000000000000000e+02,1.794933203143669331e+00,5.328999999999999915e+01,6.000000000000000000e+01
7.920000000000000000e+02,3.521968816825816972e+00,5.313000000000000256e+01,6.000000000000000000e+01
7.930000000000000000e+02,2.651102024420060488e+00,5.313000000000000256e+01,6.000000000000000000e+01
7.940000000000000000e+02,1.825943261031693687e+00,5.313000000000000256e+01,6.000000000000000000e+01
7.950000000000000000e+02,1.672063926828513125e+00,5.309000000000000341e+01,6.000000000000000000e+01
7.960000000000000000e+02,1.842584905242176774e+00,5.303000000000000114e+01,6.000000000000000000e+01
7.970000000000000000e+02,2.168095589575793625e+00,5.296000000000000085e+01,6.000000000000000000e+01
7.980000000000000000e+02,2.806098662979924718e+00,5.286999999999999744e+01,6.000000000000000000e+01
7.990000000000000000e+02,2.634000891043528192e+00,5.282999999999999829e+01,6.000000000000000000e+01
8.000000000000000000e+02,2.318872903775315741e+00,5.279999999999999716e+01,6.000000000000000000e+01
8.010000000000000000e+02,1.542776694614543587e+00,5.279999999999999716e+01,6.000000000000000000e+01
8.020000000000000000e+02,7.942339226564500976e-01,5.279999999999999716e+01,6.000000000000000000e+01
8.030000000000000000e+02,1.501426553427357646e+00,5.271000000000000085e+01,6.000000000000000000e+01
8.040000000000000000e+02,1.861939728092815827e+00,5.264000000000000057e+01,6.000000000000000000e+01
8.050000000000000000e+02,3.171045010575975986e+00,5.250999999999999801e+01,6.000000000000000000e+01
8.060000000000000000e+02,2.852230629649121774e+00,5.247999999999999687e+01,6.000000000000000000e+01
8.070000000000000000e+02,2.081045620493002346e+00,5.247999999999999687e+01,6.000000000000000000e+01
8.080000000000000000e+02,1.343647407861595866e+00,5.247999999999999687e+01,6.000000000000000000e+01
8.090000000000000000e+02,6.307842897180950814e-01,5.247999999999999687e+01,6.000000000000000000e+01
8.100000000000000000e+02,8.928935688243120339e-01,5.242000000000000171e+01,6.000000000000000000e+01
8.110000000000000000e+02,2.894611315952454689e+00,5.225000000000000000e+01,6.000000000000000000e+01
8.120000000000000000e+02,3.559003026899335786e+00,5.215999999999999659e+01,6.000000000000000000e+01
8.130000000000000000e+02,2.784790639570577042e+00,5.215999999999999659e+01,6.000000000000000000e+01
8.140000000000000000e+02,2.531347309222013564e+00,5.213000000000000256e+01,6.000000000000000000e+01
8.150000000000000000e+02,2.932572876327191658e+00,5.206000000000000227e+01,6.000000000000000000e+01
8.160000000000000000e+02,5.720658008351269253e+00,5.184000000000000341e+01,6.000000000000000000e+01
8.170000000000000000e+02,4.926195833110551980e+00,5.184000000000000341e+01,6.000000000000000000e+01
8.180000000000000000e+02,4.186999686399226484e+00,5.184000000000000341e+01,6.000000000000000000e+01
8.190000000000000000e+02,3.487912187991634383e+00,5.184000000000000341e+01,6.000000000000000000e+01
8.200000000000000000e+02,2.817942052356116278e+00,5.184000000000000341e+01,6.000000000000000000e+01
8.210000000000000000e+02,5.359606259581193299e+00,5.164000000000000057e+01,6.000000000000000000e+01
8.220000000000000000e+02,4.632414691195601009e+00,5.164000000000000057e+01,6.000000000000000000e+01
8.230000000000000000e+02,6.020586229911748077e+00,5.150999999999999801e+01,6.000000000000000000e+01
8.240000000000000000e+02,5.304171949644131523e+00,5.150999999999999801e+01,6.000000000000000000e+01
8.250000000000000000e+02,5.107973260914699054e+00,5.147999999999999687e+01,6.000000000000000000e+01
8.260000000000000000e+02,4.449369674549820353e+00,5.147999999999999687e+01,6.000000000000000000e+01
8.270000000000000000e+02,7.326809435421091976e+00,5.125999999999999801e+01,6.000000000000000000e+01
8.280000000000000000e+02,7.248954444453039159e+00,5.121999999999999886e+01,6.000000000000000000e+01
8.290000000000000000e+02,7.040228059622223533e+00,5.118999999999999773e+01,6.000000000000000000e+01
8.300000000000000000e+02,6.379345193654605950e+00,5.118999999999999773e+01,6.000000000000000000e+01
8.310000000000000000e+02,7.347644076039101080e+00,5.109000000000000341e+01,6.000000000000000000e+01
8.320000000000000000e+02,9.729435163528217245e+00,5.089999999999999858e+01,6.000000000000000000e+01
8.330000000000000000e+02,9.502871423352067026e+00,5.086999999999999744e+01,6.000000000000000000e+01
8.340000000000000000e+02,8.836547143000103688e+00,5.086999999999999744e+01,6.000000000000000000e+01
8.350000000000000000e+02,9.329819540791600474e+00,5.079999999999999716e+01,6.000000000000000000e+01
8.360000000000000000e+02,9.661917703515394251e+00,5.074000000000000199e+01,6.000000000000000000e+01
8.370000000000000000e+02,1.159439216133290174e+01,5.057999999999999829e+01,6.000000000000000000e+01
8.380000000000000000e+02,1.141131561531004124e+01,5.054999999999999716e+01,6.000000000000000000e+01
8.390000000000000000e+02,1.078404568207043290e+01,5.054999999999999716e+01,6.000000000000000000e+01
8.400000000000000000e+02,1.019648663419383183e+01,5.054999999999999716e+01,6.000000000000000000e+01
8.410000000000000000e+02,1.075442349587163093e+01,5.047999999999999687e+01,6.000000000000000000e+01
8.420000000000000000e+02,1.066238709941731244e+01,5.045000000000000284e+01,6.000000000000000000e+01
8.430000000000000000e+02,1.217737121830925062e+01,5.032000000000000028e+01,6.000000000000000000e+01
8.440000000000000000e+02,1.317617412594531601e+01,5.021999999999999886e+01,6.000000000000000000e+01
8.450000000000000000e+02,1.256954539289867512e+01,5.021999999999999886e+01,6.000000000000000000e+01
8.460000000000000000e+02,1.200472846737171295e+01,5.021999999999999886e+01,6.000000000000000000e+01
8.470000000000000000e+02,1.147025936089581677e+01,5.021999999999999886e+01,6.000000000000000000e+01
8.480000000000000000e+02,1.095782499844689895e+01,5.021999999999999886e+01,6.000000000000000000e+01
8.490000000000000000e+02,1.349236006522182407e+01,5.003000000000000114e+01,6.000000000000000000e+01
8.500000000000000000e+02,1.291851823377012387e+01,5.003000000000000114e+01,6.000000000000000000e+01
8.510000000000000000e+02,1.445580991387950576e+01,4.989999999999999858e+01,6.000000000000000000e+01
8.520000000000000000e+02,1.388544408422279020e+01,4.989999999999999858e+01,6.000000000000000000e+01
8.530000000000000000e+02,1.335448870913148056e+01,4.989999999999999858e+01,6.000000000000000000e+01
8.540000000000000000e+02,1.285213873074146207e+01,4.989999999999999858e+01,6.000000000000000000e+01
8.550000000000000000e+02,1.332770507858922571e+01,4.984000000000000341e+01,6.000000000000000000e+01
8.560000000000000000e+02,1.331166596422064252e+01,4.981000000000000227e+01,6.000000000000000000e+01
8.570000000000000000e+02,1.489688939198662965e+01,4.967999999999999972e+01,6.000000000000000000e+01
8.580000000000000000e+02,1.548318097896737910e+01,4.960999999999999943e+01,6.000000000000000000e+01
8.590000000000000000e+02,1.543221598695004282e+01,4.957999999999999829e+01,6.000000000000000000e+01
8.600000000000000000e+02,1.492367333358493653e+01,4.957999999999999829e+01,6.000000000000000000e+01
8.610000000000000000e+02,1.444513282482166971e+01,4.957999999999999829e+01,6.000000000000000000e+01
8.620000000000000000e+02,1.398837419397817072e+01,4.957999999999999829e+01,6.000000000000000000e+01
8.630000000000000000e+02,1.865221617454995240e+01,4.925999999999999801e+01,6.000000000000000000e+01
8.640000000000000000e+02,1.663708020582821945e+01,4.935000000000000142e+01,6.000000000000000000e+01
8.650000000000000000e+02,1.759252002069597864e+01,4.925999999999999801e+01,6.000000000000000000e+01
8.660000000000000000e+02,1.709771928347101166e+01,4.925999999999999801e+01,6.000000000000000000e+01
8.670000000000000000e+02,1.663666780710499893e+01,4.925999999999999801e+01,6.000000000000000000e+01
8.680000000000000000e+02,1.667868755276385428e+01,4.922999999999999687e+01,6.000000000000000000e+01
8.690000000000000000e+02,1.784110715828191829e+01,4.913000000000000256e+01,6.000000000000000000e+01
8.700000000000000000e+02,1.945271250250234729e+01,4.900000000000000000e+01,6.000000000000000000e+01
8.710000000000000000e+02,1.991460485032911265e+01,4.893999999999999773e+01,6.000000000000000000e+01
8.720000000000000000e+02,1.895264361404508335e+01,4.896999999999999886e+01,6.000000000000000000e+01
